Year,OBJECTID,GEOID,Tract Label,Tract Name,Community Reporting Area Name,Community Reporting Area ID,Tract Median Apartment Contract Rent per Square Foot,Tract Median Apartment Contract Rent per Unit,Year over Year Change in Rent per Square Foot,Year over Year Change in Rent per Unit,Cost Category,Year over Year Change in Rent Category,Mixed-Rate or Mixed-Income Apartments in Tract,PROPERTIES,Shape__Area,Shape__Length
2004,705,53033004402,44.02,Census Tract 44.02,University District,7.2,1.99,1000,101.522.842.639.594,101.010.101.010.101,Medium,Significant Rise,885,57,317.502.143.328.857,748.797.985.687.102
2004,706,53033004401,44.01,Census Tract 44.01,University District,7.2,2.17,992,930.232.558.139.536,10.183.299.389.002,Medium,Significant Rise,324,28,747.957.176.147.461,129.489.751.357.778
2004,707,53033005307,53.07,Census Tract 53.07,University District,7.2,2.18,922,925.925.925.925.927,985.761.226.725.082,Medium,Significant Rise,348,18,139.952.647.988.892,475.885.069.026.771
2004,708,53033004101,41.01,Census Tract 41.01,Laurelhurst/Sand Point,7.5,1.37,899,735.294.117.647.059,123.873.873.873.874,Low,Significant Rise,63,2,167.168.526.628.113,242.301.579.430.562
2004,709,53033005402,54.02,Census Tract 54.02,Fremont,11.1,02.05,1239,985.221.674.876.848,114.285.714.285.714,High,Significant Rise,377,40,499.314.186.450.195,100.637.978.469.566
2004,710,53033007700,77,Census Tract 77,Central Area/Squire Park,5.3,2.33,1035,865.800.865.800.866,117.302.052.785.924,High,Significant Rise,269,19,113.912.082.196.655,152.422.097.594.939
2004,711,53033007502,75.02,Census Tract 75.02,Capitol Hill,6.2,2.14,1274,142.180.094.786.731,127.186.009.538.951,High,Significant Rise,901,57,340.050.355.529.785,740.362.929.266.713
2004,712,53033007600,76,Census Tract 76,Miller Park,6.4,02.04,1193,990.099.009.900.991,101.608.806.096.528,Medium,Significant Rise,710,47,615.538.938.891.602,990.636.833.563.623
2004,713,53033010200,102,Census Tract 102,Seward Park,4.3,01.08,750,934.579.439.252.337,107.816.711.590.297,Low,Significant Rise,76,4,301.290.792.078.857,334.394.693.972.433
2004,714,53033010401,104.01,Census Tract 104.01,Beacon Hill,3.5,0,0,0,0,0,0,0,0,17.543.421.029.068,173.429.302.013.933
2004,715,53033010402,104.02,Census Tract 104.02,Beacon Hill,3.5,1.16,881,869.565.217.391.305,103.211.009.174.312,Low,Significant Rise,71,5,187.596.928.948.212,189.250.430.066.197
2004,716,53033010501,105.01,Census Tract 105.01,West Seattle Junction/Genesee Hill,1.3,1.96,1390,103.092.783.505.155,116.448.326.055.313,High,Significant Rise,287,12,798.674.671.530.151,124.900.968.039.152
2004,717,53033010102,101.02,Census Tract 101.02,Columbia City,4.2,0,0,0,0,0,0,0,0,173.146.100.391.541,22.274.170.768.035
2004,718,53033009802,98.02,Census Tract 98.02,West Seattle Junction/Genesee Hill,1.3,02.02,1196,0.01,10.989.010.989.011,Medium,Significant Rise,195,18,992.751.052.307.129,129.827.549.339.758
2004,719,53033009000,90,Census Tract 90,Judkins Park,5.2,1.83,1214,110.497.237.569.061,108.243.130.724.396,Medium,Significant Rise,194,14,921.217.319.689.941,143.191.029.916.181
2004,720,53033026400,264,Census Tract 264,South Park,3.1,0,0,0,0,0,0,0,0,461.382.048.629.761,576.340.767.367.231
2005,721,53033001201,12.01,Census Tract 12.01,Northgate/Maple Leaf,8.1,1.5,1072,344.827.586.206.897,377.541.142.303.969,Low,Stable,1209,21,10.851.861.641.449,158.997.733.430.541
2005,722,53033000404,04.04,Census Tract 4.04,Broadview/Bitter Lake,9.1,1.3,1050,0.04,355.029.585.798.817,Low,Stable,454,7,67.916.527.237.854,129.625.584.131.713
2005,723,53033004901,49.01,Census Tract 49.01,Fremont,11.1,1.8,1049,344.827.586.206.897,324.803.149.606.299,Medium,Stable,983,107,535.088.821.542.358,937.965.576.684.679
2005,724,53033003601,36.01,Census Tract 36.01,Green Lake,9.4,2.1,1199,294.117.647.058.824,291.845.493.562.232,Medium,Stable,418,35,725.587.906.799.316,118.942.888.948.854
2005,725,53033002800,28,Census Tract 28,Greenwood/Phinney Ridge,9.3,1.61,995,320.512.820.512.821,321.576.763.485.477,Low,Stable,302,32,106.371.518.217.773,13.201.311.297.987
2005,726,53033003100,31,Census Tract 31,Sunset Hill/Loyal Heights,10.3,1.32,908,3.125,259.887.005.649.717,Low,Stable,102,13,231.374.640.452.271,247.045.678.017.235
2005,727,53033006400,64,Census Tract 64,Miller Park,6.4,1.78,1501,348.837.209.302.326,344.589.937.973.811,High,Stable,103,5,972.635.190.356.445,131.867.701.844.683
2005,728,53033004301,43.01,Census Tract 43.01,Ravenna/Bryant,7.3,2.71,1713,343.511.450.381.679,350.453.172.205.438,High,Stable,69,8,105.397.805.728.455,17.192.703.749.828
2005,729,53033002500,25,Census Tract 25,Ravenna/Bryant,7.3,0,0,0,0,0,0,0,0,105.946.342.979.736,164.429.685.869.958
2005,730,53033002200,22,Census Tract 22,Wedgwood/View Ridge,7.4,1.94,1654,319.148.936.170.213,3.375,High,Stable,73,5,301.272.080.188.904,285.058.067.930.163
2005,731,53033004000,40,Census Tract 40,Laurelhurst/Sand Point,7.5,1.31,884,396.825.396.825.397,339.181.286.549.708,Low,Stable,54,2,26.374.983.680.542,275.600.138.429.836
2005,732,53033005804,58.04,Census Tract 58.04,Interbay,12.2,02.02,1341,358.974.358.974.359,347.222.222.222.222,High,Stable,572,34,251.240.627.388.306,486.682.722.430.527
2005,733,53033006800,68,Census Tract 68,Queen Anne,12.3,2.53,1676,326.530.612.244.896,320.197.044.334.975,High,Stable,298,25,772.925.027.154.541,112.753.773.479.613
2005,734,53033008102,81.02,Census Tract 81.02,Downtown Commercial Core,13.2,3.29,2881,217.391.304.347.826,216.312.056.737.589,High,Stable,173,5,598.781.208.642.578,143.399.950.294.181
2005,735,53033008101,81.01,Census Tract 81.01,Downtown Commercial Core,13.2,1.65,1441,312.499.999.999.999,285.510.349.750.178,Medium,Stable,885,5,299.216.547.857.666,114.271.467.556.707
2005,736,53033007902,79.02,Census Tract 79.02,Central Area/Squire Park,5.3,1.92,1310,491.803.278.688.524,505.212.510.024.058,Medium,Rise,514,15,464.163.780.010.986,971.512.087.740.264
2005,737,53033007302,73.02,Census Tract 73.02,Cascade/Eastlake,11.3,2.66,2155,230.769.230.769.231,242.395.437.262.357,High,Stable,663,4,336.876.926.522.827,780.242.635.391.176
2005,738,53033007101,71.01,Census Tract 71.01,Queen Anne,12.3,2.27,1506,365.296.803.652.968,357.634.112.792.297,High,Stable,446,15,532.847.460.678.101,900.494.722.654.019
2005,739,53033009300,93,Census Tract 93,Duwamish/SODO,3.3,02.05,1481,249.999.999.999.999,242.047.026.279.391,High,Stable,268,11,102.171.584.839.813,539.463.734.519.274
2005,740,53033010502,105.02,Census Tract 105.02,West Seattle Junction/Genesee Hill,1.3,1.79,1184,287.356.321.839.081,331.588.132.635.253,Medium,Stable,464,23,105.043.513.417.664,145.461.362.419.116
2005,741,53033010001,100.01,Census Tract 100.01,North Beacon Hill/Jefferson Park,3.6,1.87,1186,274.725.274.725.275,250.648.228.176.318,Medium,Stable,187,15,250.524.746.053.925,256.289.245.317.132
2005,742,53033009801,98.01,Census Tract 98.01,West Seattle Junction/Genesee Hill,1.3,02.06,1381,35.175.879.396.985,344.569.288.389.513,High,Stable,224,20,108.142.489.397.583,132.915.490.832.838
2005,743,53033008900,89,Census Tract 89,Madrona/Leschi,5.1,2.21,1523,327.102.803.738.317,346.467.391.304.348,High,Stable,234,15,13.690.717.169.342,193.287.463.975.703
2005,744,53033026300,263,Census Tract 263,Rainier Beach,4.1,0,0,0,0,0,0,0,0,3.072.463.331.604,954.048.024.444.965
2005,745,53033012000,120,Census Tract 120,Arbor Heights,1.1,0,0,0,0,0,0,0,0,155.609.904.431.915,16.787.974.281.693
2005,746,53033011101,111.01,Census Tract 111.01,Columbia City,4.2,1.86,1225,333.333.333.333.334,337.552.742.616.034,Medium,Stable,170,13,122.367.180.846.863,155.520.743.493.747
2005,747,53033011001,110.01,Census Tract 110.01,South Beacon Hill/NewHolly,3.4,0,0,0,0,0,0,0,0,116.290.410.737,162.873.553.131.872
2005,748,53033010800,108,Census Tract 108,Riverview,2.3,0,0,0,0,0,0,0,0,440.874.452.204.437,390.193.474.976.913
2005,749,53033000800,8,Census Tract 8,Cedar Park/Meadowbrook,8.3,0,0,0,0,0,0,0,0,122.908.100.239.868,153.120.874.645.944
2005,750,53033003400,34,Census Tract 34,Greenwood/Phinney Ridge,9.3,1.14,705,270.270.270.270.268,352.422.907.488.987,Low,Stable,93,9,847.247.171.472.168,12.629.322.933.575
2005,751,53033005306,53.06,Census Tract 53.06,University District,7.2,1.88,1036,329.670.329.670.329,34.965.034.965.035,Medium,Stable,530,17,215.790.605.789.185,595.487.262.312.138
2005,752,53033004302,43.02,Census Tract 43.02,Ravenna/Bryant,7.3,2.24,1361,516.431.924.882.631,469.230.769.230.769,High,Rise,981,60,35.641.156.701.355,798.727.441.919.544
2005,753,53033002400,24,Census Tract 24,Wedgwood/View Ridge,7.4,0,0,0,0,0,0,0,0,103.599.197.832.642,131.517.125.244.876
2005,754,53033004102,41.02,Census Tract 41.02,Laurelhurst/Sand Point,7.5,1.59,1127,392.156.862.745.098,348.943.985.307.622,Medium,Stable,623,8,179.339.272.689.209,233.508.002.922.279
2005,755,53033005600,56,Census Tract 56,Magnolia,12.1,0,0,0,0,0,0,0,0,320.450.561.363.831,299.435.055.294.428
2005,756,53033006703,67.03,Census Tract 67.03,Queen Anne,12.3,1.36,1045,381.679.389.312.977,336.300.692.383.778,Low,Stable,613,36,642.717.188.375.854,108.464.930.444.777
2005,757,53033006100,61,Census Tract 61,Montlake/Portage Bay,7.1,2.18,1258,331.753.554.502.371,336.894.001.643.385,High,Stable,1032,82,119.591.937.410.278,214.772.648.301.767
2005,758,53033005700,57,Census Tract 57,Magnolia,12.1,1.52,1141,270.270.270.270.271,279.279.279.279.279,Medium,Stable,352,28,533.055.844.251.709,445.065.655.358.236
2005,759,53033005901,59.01,Census Tract 59.01,Queen Anne,12.3,1.64,1007,123.456.790.123.456,110.441.767.068.273,Low,Stable,389,29,844.908.671.850.586,190.752.924.234.318
2005,760,53033008401,84.01,Census Tract 84.01,Capitol Hill,6.2,2.38,1538,303.030.303.030.302,322.147.651.006.711,High,Stable,777,18,270.076.660.922.241,927.581.826.751.285
2005,761,53033008300,83,Census Tract 83,First Hill,6.1,1.92,1324,378.378.378.378.377,351.837.372.947.615,Medium,Stable,943,13,256.127.649.777.222,863.213.489.440.587
2005,762,53033007501,75.01,Census Tract 75.01,Capitol Hill,6.2,2.1,1200,294.117.647.058.824,282.776.349.614.396,Medium,Stable,1454,82,321.051.993.661.499,721.962.364.175.991
2005,763,53033009702,97.02,Census Tract 97.02,West Seattle Junction/Genesee Hill,1.3,1.71,1103,363.636.363.636.364,347.091.932.457.786,Medium,Stable,105,7,238.999.074.262.695,282.587.625.684.306
2005,764,53033008800,88,Census Tract 88,Central Area/Squire Park,5.3,2.21,1419,375.586.854.460.094,342.565.597.667.638,High,Stable,230,27,102.100.388.581.238,132.025.268.569.703
2005,765,53033008500,85,Census Tract 85,First Hill,6.1,2.38,1581,393.013.100.436.681,353.634.577.603.143,High,Stable,884,18,48.541.213.192.749,902.558.161.466.663
2005,766,53033026500,265,Census Tract 265,Highland Park,2.5,0,0,0,0,0,0,0,0,461.767.548.258.972,112.349.647.811.896
2005,767,53033011601,116.01,Census Tract 116.01,Fauntleroy/Seaview,1.2,01.08,749,384.615.384.615.385,331.034.482.758.621,Low,Stable,80,6,167.108.428.944.397,200.119.659.924.997
2005,768,53033011300,113,Census Tract 113,Highland Park,2.5,1,816,309.278.350.515.464,36.848.792.884.371,Low,Stable,328,16,372.606.829.683.075,271.841.613.850.878
2005,769,53033011500,115,Census Tract 115,Roxhill/Westwood,2.4,1.31,929,31.496.062.992.126,333.704.115.684.093,Low,Stable,240,12,165.586.527.529.297,198.873.089.363.241
2005,770,53033010601,106.01,Census Tract 106.01,Fauntleroy/Seaview,1.2,1.7,1040,365.853.658.536.586,327.706.057.596.822,Medium,Stable,375,24,11.724.162.319.458,144.588.370.353.337
2005,771,53033001202,12.02,Census Tract 12.02,Northgate/Maple Leaf,8.1,1.89,1389,384.615.384.615.384,342.516.753.536.858,Medium,Stable,422,9,884.114.588.363.647,133.249.900.925.288
2005,772,53033000102,01.02,Census Tract 1.02,Cedar Park/Meadowbrook,8.3,1.54,1087,266.666.666.666.667,245.051.837.888.784,Low,Stable,519,13,154.468.214.830.017,195.523.623.304.664
2005,773,53033004701,47.01,Census Tract 47.01,Ballard,10.4,2,1396,362.694.300.518.135,340.740.740.740.741,High,Stable,611,47,603.602.832.614.136,135.390.476.262.898
2005,774,53033004500,45,Census Tract 45,Wallingford,11.2,0,0,0,0,0,0,0,0,72.221.098.883.667,110.183.020.934.985
2005,775,53033002900,29,Census Tract 29,Greenwood/Phinney Ridge,9.3,1.54,1110,335.570.469.798.658,344.827.586.206.897,Low,Stable,248,24,106.147.911.058.044,133.663.196.709.081
2005,776,53033004201,42.01,Census Tract 42.01,Ravenna/Bryant,7.3,1.33,1183,310.077.519.379.845,304.878.048.780.488,Low,Stable,178,10,133.906.642.680.969,182.861.439.211.159
2005,777,53033007403,74.03,Census Tract 74.03,Capitol Hill,6.2,1.98,1194,366.492.146.596.859,355.594.102.341.717,Medium,Stable,995,49,12.760.890.690.918,522.749.528.678.734
2005,778,53033007002,70.02,Census Tract 70.02,Queen Anne,12.3,1.96,1266,315.789.473.684.211,33.469.387.755.102,Medium,Stable,1561,76,474.686.984.552.002,949.079.905.735.624
2005,779,53033005803,58.03,Census Tract 58.03,Interbay,12.2,1.39,1016,296.296.296.296.295,241.935.483.870.968,Low,Stable,323,29,895.617.342.456.055,171.291.988.103.483
2005,780,53033005902,59.02,Census Tract 59.02,Queen Anne,12.3,1.47,1127,352.112.676.056.338,339.449.541.284.404,Low,Stable,111,11,11.010.649.894.989,151.842.205.727.179
2005,781,53033004902,49.02,Census Tract 49.02,Fremont,11.1,02.02,1176,306.122.448.979.592,324.846.356.453.029,Medium,Stable,863,65,64.482.623.397.522,108.017.314.915.315
2005,782,53033005801,58.01,Census Tract 58.01,Interbay,12.2,1.49,1293,136.054.421.768.708,141.176.470.588.235,Medium,Stable,1036,43,196.184.242.433.472,255.000.139.546.944
2005,783,53033007406,74.06,Census Tract 74.06,Capitol Hill,6.2,02.04,1055,355.329.949.238.579,333.006.856.023.506,Medium,Stable,1078,41,162.344.382.748.413,676.447.724.113.477
2005,784,53033007405,74.05,Census Tract 74.05,Capitol Hill,6.2,1.99,1085,310.880.829.015.544,323.501.427.212.179,Medium,Stable,1279,47,141.897.404.168.701,501.279.869.002.574
2005,785,53033009701,97.01,Census Tract 97.01,Alki/Admiral,1.4,1.49,1266,275.862.068.965.517,32.626.427.406.199,Medium,Stable,395,35,192.911.721.184.692,29.764.000.341.636
2005,786,53033009600,96,Census Tract 96,Alki/Admiral,1.4,1.42,1148,364.963.503.649.634,333.033.303.330.333,Low,Stable,427,31,197.415.016.534.882,207.454.059.998.832
2005,787,53033008700,87,Census Tract 87,Central Area/Squire Park,5.3,1.91,1105,380.434.782.608.695,336.763.330.215.154,Medium,Stable,495,40,78.830.131.696.167,114.323.842.123.557
2005,788,53033011402,114.02,Census Tract 114.02,Roxhill/Westwood,2.4,1.64,979,31.446.540.880.503,316.122.233.930.453,Low,Stable,405,23,127.792.778.645.477,17.351.055.007.292
2005,789,53033011200,112,Census Tract 112,South Park,3.1,0.94,572,329.670.329.670.329,287.769.784.172.662,Low,Stable,175,15,264.638.900.310.974,270.023.375.751.905
2005,790,53033010900,109,Census Tract 109,Georgetown,3.2,1.79,893,346.820.809.248.555,347.624.565.469.293,Low,Stable,137,13,516.771.227.107.849,449.787.538.438.156
2005,791,53033011002,110.02,Census Tract 110.02,South Beacon Hill/NewHolly,3.4,0,0,0,0,0,0,0,0,185.089.084.571.838,225.111.267.649.617
2005,792,53033011102,111.02,Census Tract 111.02,Seward Park,4.3,01.05,708,294.117.647.058.824,335.766.423.357.664,Low,Stable,429,19,139.700.266.890.106,204.111.700.649.139
2005,793,53033010702,107.02,Census Tract 107.02,High Point,2.2,0,0,0,0,0,0,0,0,839.692.679.307.556,149.359.302.412.484
2005,794,53033001100,11,Census Tract 11,Olympic Hills/Victory Heights,8.2,0.92,702,222.222.222.222.222,323.529.411.764.706,Low,Stable,188,11,114.163.995.888.062,141.591.273.465.597
2005,795,53033000700,7,Census Tract 7,Olympic Hills/Victory Heights,8.2,1.34,958,229.007.633.587.786,267.952.840.300.107,Low,Stable,810,54,139.322.423.934.631,161.340.299.149.422
2005,796,53033000202,02.02,Census Tract 2.02,Olympic Hills/Victory Heights,8.2,1.17,938,263.157.894.736.842,307.692.307.692.308,Low,Stable,187,6,159.301.184.908.752,172.858.273.694.368
2005,797,53033000101,01.01,Census Tract 1.01,Cedar Park/Meadowbrook,8.3,1.23,880,25,256.410.256.410.256,Low,Stable,1021,34,446.505.888.146.973,866.207.421.505.589
2005,798,53033003301,33.01,Census Tract 33.01,Whittier Heights,10.2,1.85,1129,335.195.530.726.257,329.368.709.972.553,Medium,Stable,525,58,720.285.849.346.924,111.771.813.262.219
2005,799,53033003602,36.02,Census Tract 36.02,Green Lake,9.4,2.12,1238,341.463.414.634.148,342.522.974.101.921,High,Stable,540,40,562.188.608.477.783,114.710.943.824.279
2005,800,53033001900,19,Census Tract 19,Northgate/Maple Leaf,8.1,1.76,1302,352.941.176.470.589,34.154.090.548.054,Medium,Stable,129,8,179.451.715.240.173,189.484.812.689.278
2005,801,53033001702,17.02,Census Tract 17.02,Greenwood/Phinney Ridge,9.3,1.8,1264,344.827.586.206.897,343.698.854.337.152,Medium,Stable,322,20,137.792.757.612.915,174.764.075.143.324
2005,802,53033006500,65,Census Tract 65,North Capitol Hill,6.3,1.89,1255,327.868.852.459.015,320.723.684.210.526,Medium,Stable,1007,75,123.522.577.561.951,179.215.013.322.026
2005,803,53033006200,62,Census Tract 62,Montlake/Portage Bay,7.1,0,0,0,0,0,0,0,0,246.106.197.424.011,400.105.992.573.485
2005,804,53033005305,53.05,Census Tract 53.05,University District,7.2,1.99,968,364.583.333.333.334,341.880.341.880.342,Medium,Stable,1161,46,229.223.661.618.042,604.860.922.233.999
2005,805,53033002600,26,Census Tract 26,Ravenna/Bryant,7.3,02.08,1289,297.029.702.970.297,28.731.045.490.822,High,Stable,191,5,133.980.401.758.728,15.933.937.900.155
2005,806,53033002000,20,Census Tract 20,Northgate/Maple Leaf,8.1,1.39,1029,296.296.296.296.295,341.708.542.713.568,Low,Stable,206,9,121.838.788.231.506,155.095.457.092.747
2005,807,53033006300,63,Census Tract 63,Madison Park,6.5,1.5,1144,273.972.602.739.726,33.423.667.570.009,Medium,Stable,578,20,277.503.333.955.383,362.858.489.218.384
2005,808,53033006600,66,Census Tract 66,Cascade/Eastlake,11.3,1.84,1225,279.329.608.938.548,285.474.391.267.842,Medium,Stable,1275,82,111.102.968.534.851,219.951.062.951.424
2005,809,53033006900,69,Census Tract 69,Queen Anne,12.3,1.6,1054,322.580.645.161.291,333.333.333.333.333,Low,Stable,468,34,974.217.664.987.183,156.665.439.544.695
2005,810,53033006000,60,Census Tract 60,Queen Anne,12.3,1.88,1398,273.224.043.715.846,324.963.072.378.139,High,Stable,668,56,141.587.647.126.465,191.230.326.298.116
2005,811,53033005201,52.01,Census Tract 52.01,Wallingford,11.2,2.3,1062,360.360.360.360.359,381.231.671.554.252,Medium,Stable,286,20,753.663.248.083.496,141.759.240.617.134
2005,812,53033005000,50,Census Tract 50,Wallingford,11.2,2,1257,362.694.300.518.135,337.171.052.631.579,Medium,Stable,748,60,815.194.229.489.136,11.560.148.011.522
2005,813,53033008600,86,Census Tract 86,First Hill,6.1,2.19,1193,428.571.428.571.428,40.104.620.749.782,High,Stable,1068,46,765.661.662.564.087,116.407.206.126.296
2005,814,53033008002,80.02,Census Tract 80.02,Belltown,13.1,2.5,1795,245.901.639.344.263,210.466.439.135.381,High,Stable,1126,14,252.202.980.825.806,799.838.246.587.977
2005,815,53033007901,79.01,Census Tract 79.01,Central Area/Squire Park,5.3,1.95,1234,372.340.425.531.915,378.469.301.934.399,Medium,Stable,789,46,287.629.950.189.209,787.940.433.949.822
2005,816,53033007202,72.02,Census Tract 72.02,Cascade/Eastlake,11.3,2.5,1835,245.901.639.344.263,268.606.603.245.663,High,Stable,559,10,302.007.566.329.956,759.170.188.344.636
2005,817,53033007301,73.01,Census Tract 73.01,Cascade/Eastlake,11.3,2.23,1569,372.093.023.255.814,34.278.180.619.644,High,Stable,265,6,269.934.410.806.274,742.261.069.281.975
2005,818,53033010302,103.02,Census Tract 103.02,Columbia City,4.2,02.05,1435,301.507.537.688.441,316.319.194.823.868,High,Stable,259,17,680.441.875.059.509,112.672.532.000.827
2005,819,53033009100,91,Census Tract 91,Pioneer Square/International District,13.3,2.15,1363,336.538.461.538.461,341.426.403.641.882,High,Stable,747,13,441.968.526.577.759,106.083.854.115.205
